SK_ID_CURR,TARGET
101903,0.13898908339842395
101920,0.07846766201428074
101921,0.07940856756321449
101922,0.06862048881913431
101961,0.11999180419154436
101962,0.07620331960239807
101971,0.08049656005949668
101976,0.11021181070104975
102002,0.09597237502154968
102005,0.06665226404744547
102007,0.12369929327015607
102017,0.063373931481571
102019,0.11329042987976637
102029,0.05721640289305982
102051,0.08874941920329363
102052,0.061851913106919204
102054,0.07301166649896206
102062,0.10794626793112534
102067,0.08597597071702293
102068,0.08340279143216592
102070,0.06949433509219967
102090,0.0691137319845471
102092,0.12019824979631198
102099,0.11917455289664723
102100,0.04941487056424832
102112,0.09549797587346276
102113,0.08573595269380868
102122,0.09394958096652878
102123,0.06790494411435596
102125,0.06477169780724164
102126,0.08647703456176253
102146,0.08733839162560274
102147,0.09100072545519244
102151,0.0878199160315142
102158,0.07317071409127901
102159,0.06919837127716935
102162,0.06644483532082314
102165,0.07205203292926057
102166,0.09467328725455096
102174,0.07225896322706787
102193,0.11530376242087977
102198,0.07090297204088886
102205,0.08746993458100075
102206,0.08103238899795369
102218,0.08186612173657738
102221,0.08387043863359629
102230,0.0788777234401171
102238,0.08685748177752725
102248,0.05124205297785542
102252,0.09663672551239068
102259,0.06406808324730076
102262,0.08981511892452661
102273,0.0579487568981066
102286,0.06955534634176168
102293,0.08039277745812028
102294,0.06126819875191236
102296,0.07733390011748856
102298,0.09606689108548129
102303,0.06559031664531319
102309,0.09132906032641111
102315,0.06194495620318485
102340,0.06509832876546826
102342,0.06685005743954102
102344,0.07052395533940053
102346,0.11234702107514852
102347,0.05657100294739913
102374,0.09470389922990514
102380,0.09556684332032685
102387,0.08585478049064604
102393,0.07201015328139387
102403,0.07893807484368073
102413,0.08996516736284708
102414,0.05333984167008795
102415,0.07545260167465873
102416,0.08048520999232163
102439,0.08601651462698298
102441,0.07163613428797394
102443,0.07106077516917453
102444,0.0709624115029138
102445,0.1257791019449865
102448,0.06376582784119894
102449,0.08325865562941692
102450,0.1274755925684855
102456,0.07546945456040993
102458,0.08644172613987074
102459,0.07300131964518491
102465,0.055621382989878676
102470,0.1120354298552757
102471,0.06697049846172055
102475,0.11418383481387481
102476,0.10325962622466786
102506,0.07548261621315296
102509,0.06214511061860508
102519,0.07316027934739809
102522,0.06834236012434464
102545,0.07254238694102846
102549,0.10128107773227901
102562,0.059103796833713744
102563,0.07369235881135183
102568,0.1054799991848385
102582,0.09802754966425392
102592,0.05794403495782309
102597,0.08423345455473351
102605,0.09622154693277964
102614,0.08774203308467479
102617,0.0855418774855414
102634,0.06796673161464636
102652,0.07066717911881003
102655,0.04793232131913968
102671,0.05734923794629507
102694,0.07017217335169441
102701,0.10385413644835133
102703,0.05582701419731005
102704,0.06154570497233056
102713,0.04405771170116003
102720,0.09782061113453076
102731,0.06135440745140509
102733,0.07480473480431282
102749,0.108319102097085
102755,0.0639152986184254
102763,0.06912504169888799
102770,0.10522196884974279
102772,0.09252473013076572
102799,0.09008836943141678
102838,0.07636748305442528
102854,0.06447763718010342
102862,0.11130952920995907
102863,0.08370337066937632
102867,0.06964178984270748
102868,0.06642177978165292
102878,0.07595458224098374
102887,0.08777462707638825
102898,0.10910631042493135
102904,0.08017146499101528
102912,0.10872611825197498
102919,0.06103830508625068
102927,0.07663568293818555
102932,0.08446615954198713
102933,0.12674260302368165
102935,0.05537159084285845
102958,0.09182702999147986
102969,0.09166735715900805
102971,0.06875777680675116
102975,0.06426023812434506
102979,0.0849591777659385
102982,0.057059261564169086
102987,0.0937948134332386
102989,0.08019587787429398
102995,0.07506404063342259
102996,0.07221482119838449
103000,0.0561833898560311
103001,0.09444773297605286
103004,0.07131086407829082
103010,0.07648405409030945
103025,0.09609802245666765
103029,0.08977369851193105
103046,0.09206106558123352
103056,0.06405067965021662
103062,0.08148129559188771
103078,0.09872210317668273
103083,0.0530193650523122
103092,0.08765683127476824
103096,0.08105452339139832
103097,0.09195359211340343
103102,0.12184473645894275
103112,0.08175424903633835
103132,0.05472992030460809
103144,0.0888715238597072
103145,0.07139928051128887
103146,0.06923855774250057
103147,0.09839681123246354
103158,0.0693970078923448
103171,0.10781631062715769
103173,0.0648958215057946
103184,0.08208006280440133
103195,0.09186486382179478
103196,0.0622555145679357
103206,0.07114543997668352
103230,0.08311167725372236
103231,0.10205874027564503
103232,0.08844391789942344
103239,0.09528599757343709
103240,0.08481615924620117
103243,0.07432084906294094
103252,0.09161993411931799
103258,0.08208880156876405
103259,0.08326273851977607
103279,0.06981039396600411
103280,0.05315537082306545
103286,0.07785090976655804
103287,0.11389641951291216
103290,0.08091741987367532
103298,0.09733421232442308
103315,0.042791560324486305
103319,0.0606167428616563
103334,0.11369170240787244
103336,0.08726709483209395
103345,0.0860478877920705
103368,0.07764956609232794
103371,0.10619327933659616
103377,0.07352692224841083
103398,0.06590288686236537
103404,0.0584078739816014
103408,0.09181676579463795
103410,0.06909660080171906
103418,0.061328236142956946
103420,0.11285511289246286
103432,0.09369130021248441
103433,0.067466574504873
103436,0.05606578912512085
103440,0.08671267657964848
103453,0.07839159811751151
103459,0.0932197130855406
103460,0.06870830165715924
103461,0.06020834729667522
103462,0.09603020507096685
103473,0.08687272723203884
103474,0.05792678378794329
103475,0.0942888752978616
103478,0.10180860901870363
103480,0.08830526024617705
103484,0.05996183399020314
103494,0.07719945977442934
103513,0.1057929470175643
103515,0.08111511172336093
103516,0.1270363301355044
103525,0.09980780101119664
103541,0.11412271360415009
103544,0.06753111050633447
103562,0.11413275883411253
103570,0.15475167040780707
103572,0.12162840266091697
103574,0.06902091970417987
103575,0.08867542147337001
103591,0.09730615305713136
103594,0.06293695592911475
103609,0.062407617203009004
103613,0.06095195046349765
103614,0.059355342313113485
103615,0.053845435108721626
103624,0.09048819850691914
103625,0.1377811600793284
103628,0.11183358633511399
103629,0.06328406744326943
103647,0.07737690271944793
103648,0.09616709406706427
103651,0.07387337090616479
103658,0.055707411413220935
103668,0.0806316162814458
103669,0.07622754920885894
103676,0.0855501009233754
103682,0.07013930798236694
103683,0.050127630853079766
103689,0.06191896917817796
103725,0.053925292728955986
103733,0.08117383554167616
103744,0.04934292748559311
103762,0.09753587296830207
103771,0.09738984286142305
103773,0.05584893461257471
103783,0.10128132143744958
103784,0.08552206523844536
103808,0.05183253648104339
103812,0.0597202784150932
103813,0.08457600393475662
103814,0.06884870770511335
103818,0.12165927172461122
103824,0.08530293235097104
103828,0.051285772100533825
103830,0.07211526999938817
103840,0.06482432779099961
103842,0.09484378446763074
103847,0.10463188303492092
103848,0.09805591709262211
103851,0.05452538929638236
103854,0.11980973871441103
103857,0.15009070193736157
103861,0.0478622984871923
103862,0.08184006402432242
103865,0.07656826800383804
103870,0.05538016018851643
103876,0.07955915723291083
103891,0.1370615220212796
103908,0.06720368564122643
103914,0.0747538166510447
103918,0.08918576943141283
103940,0.08667046129928405
103963,0.10955789686711218
103966,0.09435347075106132
103971,0.10764256762428759
103980,0.09414177562065965
103984,0.06223113749828992
103985,0.07087496425577837
103998,0.11451857775117351
104019,0.06981368025993735
104026,0.07664868454879185
104035,0.10469967433165349
104044,0.06609041625166862
104045,0.08878476834819422
104047,0.08813684413577862
104051,0.05754479099160192
104058,0.06970628842306166
104063,0.06307983945481904
104066,0.08377571019670316
104087,0.04543174740469787
104089,0.08133025302560888
104095,0.06655337643939883
104098,0.10563920671347554
104104,0.0525197877671084
104110,0.08816098655222472
104120,0.06685356474204457
104122,0.05443195185017682
104131,0.07982568892027991
104132,0.09728971584453874
104135,0.05515052476420397
104136,0.08231700827063936
104149,0.07809164554797954
104150,0.07227882263904135
104156,0.08711104343833372
104165,0.09773568417048993
104175,0.07634355971183114
104179,0.10430575442481
104184,0.07973470200317989
104206,0.061045831647367266
104216,0.08991755480068413
104230,0.13226821585684287
104257,0.047653637998755105
104272,0.05026252511732403
104273,0.08526647324097339
104278,0.045945831158593915
104294,0.09179848361925975
104295,0.07967347049757455
104297,0.06733172500406616
104298,0.0961770557833533
104308,0.09641194791584029
104318,0.07698914178688782
104319,0.061219357993995936
104320,0.10976298328228433
104327,0.10545036513511222
104334,0.08619354596029824
104344,0.09885630527971502
104350,0.06879349305654335
104351,0.08459119576686645
104354,0.09898685080078755
104369,0.10601541387925766
104376,0.09016023921777555
104381,0.07633507830169976
104384,0.0863288719593056
104391,0.05450123562425758
104394,0.09374058340412568
104398,0.11226049676986619
104402,0.07225124132359802
104408,0.06695193620505799
104409,0.05452531554640669
104410,0.11932073649259209
104412,0.06594186451114258
104417,0.09209422267692888
104424,0.07814552858914199
104426,0.057266144490635655
104435,0.06987024467908898
104445,0.07160346761573776
104458,0.048113139309068575
104460,0.08250615498394842
104466,0.0726927310329261
104472,0.10764971159825261
104473,0.09672237976425581
104479,0.05005379841222941
104480,0.06714533246207595
104482,0.10660852805124357
104499,0.048145380079284886
104501,0.04803713008145056
104502,0.0711371506511166
104506,0.0789621336051727
104510,0.055337813771368816
104512,0.06553419760143553
104520,0.1144439247801694
104528,0.10411998345229845
104529,0.08860407550910215
104541,0.08638253528751641
104578,0.06142551436667051
104584,0.0771431456325148
104588,0.09258875526839058
104602,0.07543351984714068
104610,0.05504164296211399
104611,0.08068109141971963
104618,0.10062711287396185
104620,0.07853051624709469
104622,0.05465675772256841
104624,0.056670123773556166
104625,0.09020809019199184
104634,0.12242718919366477
104639,0.0930231753024033
104646,0.06904985877775842
104647,0.0706282324878761
104652,0.056407157186137466
104670,0.07303909324376871
104677,0.06424984008215023
104685,0.09712507835344494
104691,0.08531641580083703
104696,0.06481478168798523
104699,0.05364287075750649
104712,0.10676155582847444
104714,0.07680953349791726
104717,0.07765381720202123
104718,0.07289249760001633
104740,0.07261920167358246
104741,0.08837579972191731
104743,0.0441047100868396
104744,0.09169116347676884
104747,0.09084992625479353
104767,0.07841274680804837
104772,0.16463257010495846
104776,0.12011614124402271
104779,0.059466195842028544
104814,0.0793498787110993
104815,0.07522983829181093
104830,0.09265595139087592
104831,0.10364427316656331
104833,0.09637921567474658
104839,0.06547089442935643
104840,0.07726690840223537
104860,0.09189437627733028
104861,0.04922171174189711
104866,0.07830281017683738
104870,0.0612192316017342
104877,0.08725695470084513
104878,0.054038153892822426
104879,0.0705602990717943
104880,0.08352836862987884
104899,0.08040945455497266
104906,0.05011867641540663
104907,0.10324653157061967
104913,0.08034675351637861
104916,0.09951493534805564
104921,0.08705920909590258
104930,0.07426842939761703
104931,0.08933810984203006
104936,0.09134359923927662
104937,0.08284205906050808
104942,0.07488359370409423
104943,0.07256162739859633
104969,0.09180204404191532
104972,0.12681225730826365
104988,0.08715272365127068
105013,0.08738662705097716
105015,0.08449219955610371
105019,0.06551963443498399
105027,0.0738880902615609
105030,0.08735268231373794
105035,0.14293889653579403
105041,0.05694073134730277
105051,0.11192167653971768
105056,0.06017199974253411
105067,0.159915723584352
105071,0.10046580779871617
105072,0.057066891613953306
105074,0.11715347580201341
105091,0.10273546834209533
105101,0.06784481710395222
105103,0.07841142534693475
105134,0.08491765143300872
105139,0.08434200640202708
105142,0.11465422832981297
105146,0.08759162653276553
105163,0.08071470731077418
105168,0.10255511683691095
105172,0.04680414580148203
105176,0.11586722043309991
105195,0.07384462420235846
105196,0.12400020947149398
105197,0.052837567592955145
105203,0.07679207489500914
105223,0.08435481528314617
105227,0.07792542673796
105228,0.05744933781927492
105230,0.08853721846831242
105231,0.11733009453203455
105239,0.07306233588524587
105242,0.09174379145852161
105244,0.07336179324256396
105245,0.10216180030042923
105248,0.053059601515735064
105249,0.07728380924194939
105266,0.1124414618854592
105271,0.11084201548111086
105276,0.09672591410337922
105282,0.09407229977385002
105292,0.07315751426249988
105297,0.04366351017817124
105332,0.10463446239239962
105333,0.0710143782207753
105343,0.0560571286517812
105344,0.048934122904551326
105345,0.1069618739395444
105357,0.08648079587243782
105359,0.07957804088753749
105366,0.07219056727444512
105367,0.08709980314820558
105370,0.0425263883517014
105377,0.08567517628864404
105390,0.07802014701079397
105399,0.061687274520857344
105403,0.06967184941444911
105404,0.07844266607229831
105414,0.06648889935924107
105417,0.07856200085513051
105425,0.12378504114778076
105452,0.0666837411363036
105454,0.09093904148764079
105456,0.10724736993444522
105470,0.09063727181863336
105471,0.05076044099066315
105483,0.07810340415023721
105493,0.09412094727632686
105508,0.11383472079534346
105514,0.09194782680761371
105515,0.04906907199010583
105528,0.12503007904268576
105529,0.060279775160108316
105531,0.0621722922759607
105532,0.06720910771747308
105558,0.04550609712599474
105574,0.07875223809937804
105578,0.05304712122212902
105584,0.12891227909689168
105595,0.1022615354989741
105617,0.08681611919208058
105618,0.06918413587546432
105621,0.07129149151282445
105625,0.07458582694275086
105629,0.07979146236670122
105630,0.05845440082951173
105634,0.05508191211473488
105635,0.08875651613018093
105641,0.09390100515359073
105647,0.09329344709288581
105648,0.07806662351115122
105655,0.05486248771288408
105657,0.057612548244665156
105672,0.09844580666401796
105678,0.07696771526184855
105682,0.07035760373592
105691,0.08384657138235811
105692,0.07455638194953508
105706,0.10775855033751941
105712,0.09051960141257404
105720,0.0839964871323028
105734,0.07374417447393261
105735,0.08224749422591242
105736,0.07874171153541111
105737,0.05724915531323002
105738,0.11407671652901576
105740,0.10641168411548246
105744,0.052802231466929944
105747,0.09143776604938286
105749,0.09861694175279935
105754,0.07994690262379368
105758,0.05811402376773535
105760,0.08229493764777979
105767,0.0718361993429365
105784,0.10216349381510607
105791,0.07604545686068137
105802,0.07798544300691125
105807,0.11898011729483428
105809,0.06441501612229171
105816,0.08700308414929274
105817,0.053627948043571884
105824,0.11550652493583487
105832,0.09292354104339723
105856,0.07050850612432667
105865,0.069256556750463
105899,0.0725232791225412
105906,0.04624321878963445
105916,0.07974563453912475
105923,0.0966212438742476
105937,0.0849347792594355
105965,0.054867721379949164
105966,0.07873736158985714
105968,0.06496382876955262
105973,0.07353774206294103
105976,0.10012541449447543
105978,0.057708193915506564
105979,0.06826379294890379
105991,0.09059425183101345
105998,0.07637653301063718
105999,0.084831946202599
106000,0.08527093481527946
106001,0.0920199393501588
106010,0.07062483453418034
106011,0.0842407184486517
106013,0.10544698291245932
106015,0.06943574564171896
106026,0.05780297129268265
106032,0.05790591679387212
106035,0.08556735262820538
106040,0.07991452580651992
106041,0.11401088923611709
106044,0.051427579597492244
106053,0.0922250679558144
106054,0.05983550914552449
106065,0.10659512741267192
106081,0.06814886724470708
106083,0.07176055704193714
106087,0.08161106890710823
106090,0.08413200850165083
106101,0.04204334515917194
106102,0.10775067645214807
106109,0.07151872612320738
106116,0.06631223215446808
106150,0.06320744696646655
106155,0.14844923955687986
106166,0.0785293463043648
106176,0.08051653707623088
106189,0.06353792559722152
106199,0.1067798794415783
106205,0.08495537748144248
106206,0.07522470771021667
106211,0.07483110482880254
106214,0.05818830984835429
106216,0.07508877029009567
106217,0.08658044501862724
106225,0.07509906273750963
106249,0.058241207257035306
106256,0.06517091398754347
106258,0.06398952338973393
106261,0.09365449912140439
106262,0.10561664286954674
106264,0.05460560511790444
106271,0.09419356734533779
106276,0.06957532521300694
106277,0.08309226418446825
106286,0.09873776141445005
106293,0.0574461387247278
106295,0.06570261305544417
106296,0.08633888172650588
106297,0.11644325683665871
106298,0.08188305805784508
106311,0.07041514120371402
106314,0.10098625828531864
106320,0.10814721762176069
106334,0.09013278770558561
106346,0.061561395482427325
106347,0.06664171400365305
106349,0.07375917817747692
106354,0.09652509373560489
106360,0.049263874009610055
106373,0.07812766828660477
106377,0.06035891166936809
106386,0.09706261236272985
106387,0.09531213751273293
106391,0.04834732469996323
106401,0.1158282733300149
106411,0.10384733071639511
106413,0.1049124339079337
106426,0.08693940719331074
106427,0.06412898302565345
106428,0.12082929269824326
106434,0.08722652006094998
106438,0.0845060855935708
106440,0.09003305057403846
106441,0.060415184553716875
106452,0.10993242269189685
106453,0.07358884132764258
106454,0.08227422777742695
106457,0.08613648653425246
106484,0.0614483469449637
106488,0.1377911948330375
106491,0.07157258165483468
106514,0.07794721020715147
106527,0.08028804840772692
106528,0.06589605024853407
106529,0.046073015759169035
106534,0.1017959811499054
106550,0.09973185138404392
106577,0.07058396385128195
106585,0.11908273401129817
106590,0.050822135308927596
106607,0.06421091676480507
106610,0.09374911119459717
106611,0.08490362023046762
106612,0.10993584392391312
106624,0.056461153821927325
106631,0.06640109814303286
106647,0.1564522985322259
106660,0.11170698241432213
106674,0.07743818029046594
106687,0.06034716653204845
106712,0.08492657030740675
106713,0.06602758085170755
106717,0.07052654613211158
106720,0.09311451672637615
106721,0.08373175172137028
106724,0.0773630228999404
106735,0.09727588747026301
106739,0.07179884176623481
106740,0.06822028711795354
106754,0.0689995144982431
106760,0.13159516002615076
106761,0.08814396638240111
106784,0.08800611319640975
106787,0.07496647694944199
106797,0.06519105496675491
106798,0.06401565026328636
106802,0.10849660327166978
106803,0.09047725610266555
106804,0.13568609947716329
106805,0.06914823319958155
106810,0.11631193277478007
106812,0.086059150371508
106813,0.05487214320893964
106817,0.06313640990235533
106822,0.08755374984408953
106823,0.07860643530096066
106827,0.05647103723681259
106841,0.06124243940854192
106851,0.07558980876564027
106852,0.08894206409997775
106853,0.13448321002017627
106854,0.13948561187131778
106861,0.08619938172033367
106873,0.10459159285153352
106877,0.06406091813559855
106878,0.07041028832615379
106881,0.09589148128685206
106900,0.07033201243002535
106906,0.059949758929080596
106907,0.07697491894002395
106914,0.08442557490049701
106916,0.07827556059300379
106924,0.06512358343610519
106931,0.06924557095647961
106936,0.0947296836593017
106937,0.07241916330616412
106938,0.07067713355857912
106939,0.094773534220372
106943,0.057937001754162505
106944,0.06367671279398589
106967,0.09755991029781468
106980,0.08076323395020314
106986,0.0552147096063792
106987,0.0750311953688542
106990,0.05612537205798035
107013,0.04621046378109955
107023,0.08699032236833908
107033,0.052534438352741644
107037,0.09052861222657096
107048,0.08940946882321481
107071,0.09488156147769866
107081,0.05338927429780744
107113,0.07922370248989696
107130,0.05667086212110421
107131,0.07567208807756824
107145,0.07819677562011294
107156,0.08354522332630915
107219,0.0715604958806219
107222,0.10681032254487112
107223,0.17656849308336992
107232,0.11144306161267943
107245,0.08730736306368993
107246,0.052419245993805014
107247,0.058235745086369264
107256,0.06573462651987753
107259,0.06268048764199255
107260,0.040142020857346125
107279,0.1157945372607961
107280,0.05829761319328556
107281,0.0843313962996217
107285,0.07565871509878465
107329,0.09586752005122384
107337,0.06819527735234172
107349,0.06396615729198515
107350,0.08294447174331662
107351,0.05015720273429652
107359,0.1357471153167002
107391,0.08652687105780964
107394,0.0975517338928389
107395,0.05151343385795517
107406,0.10097887726713754
107416,0.09930972925120181
107417,0.06771088679265252
107418,0.06059523443839428
107419,0.06378589989747456
107444,0.07397491976110142
107445,0.0901293420177885
107446,0.082429911060619
107460,0.08190893474577779
107470,0.08510470040717139
107475,0.06369733005290602
107520,0.07666317506796518
107526,0.08257391912571359
107527,0.05068583664108407
107530,0.05890539445186477
107532,0.1161891733828768
107534,0.10213852033992908
107535,0.06973753252013748
107554,0.09782113613105302
107556,0.07631318162715617
107559,0.08743628448020331
107561,0.053840371237412775
107564,0.07247928069846216
107566,0.08357507815145632
107571,0.07036194935807456
107590,0.08509202564019869
107602,0.08887889379299797
107625,0.107313171642295
107626,0.12181297803080479
107635,0.06671480736512216
107636,0.06757880709764788
107645,0.08919259098110263
107652,0.10079335523013905
107655,0.05136873521132248
107668,0.059175128897815864
107670,0.06607540338913868
107677,0.04853106121009516
107680,0.09919685585627536
107683,0.07585933275486224
107684,0.06006228281477553
107691,0.07488487322174785
107692,0.09753082600788038
107703,0.10465274747269963
107709,0.054663988120696005
107710,0.06440854926089305
107721,0.09067387694288849
107725,0.10068624264160812
107727,0.10777096141799834
107739,0.07904432018753492
107740,0.09806469548764535
107741,0.07954929638325085
107747,0.05822976353483356
107765,0.127202679432801
107768,0.056191051222324234
107775,0.08477609661790385
107782,0.10381803979149513
107790,0.05988299019083467
107801,0.07443870069261785
107807,0.05701392596753313
107811,0.10528796017989511
107817,0.1114891106194839
107826,0.07268846154919462
107838,0.0836439691831884
107839,0.06865712385818212
107843,0.07184994888728256
107847,0.061259993141620804
107849,0.09625294604186296
107850,0.074894397210299
107867,0.10262170360134419
107871,0.08290351421080387
107908,0.07831853316097452
107913,0.11167848056998324
107927,0.08786999562082977
107931,0.04540373145197717
107955,0.047484925355204814
107962,0.08276635519307987
107977,0.06963322712753499
107978,0.07602474830477986
107993,0.06802175718233865
108010,0.0715906819376046
108016,0.09131298870753354
108018,0.11473904477372711
108027,0.09950794949436594
108045,0.08680162737600378
108069,0.1122317485917021
108082,0.08758235110716081
108089,0.08372082733251329
108092,0.0699082746130694
108106,0.06834509809495054
108112,0.07950884154496062
108120,0.1075971502703602
108122,0.14565866489912838
108135,0.11446949002994249
108170,0.06850410623932017
108171,0.08106708314893751
108177,0.058543106491582134
108180,0.10288642602133918
108183,0.0763576347764572
108184,0.060162163914365616
108185,0.07780456562572839
108192,0.08231014709756379
108195,0.09358252273804091
108196,0.10646322415964528
108218,0.06614583221521476
108219,0.11726986366031318
108243,0.09764029810999843
108249,0.05558230200669284
108251,0.04584354138682293
